Time (s),X (g),Y (g),Z (g)
0.348759174,-0.000629907,0.00315101,0.01600697
0.353777409,0.0005466095,0.005936372,0.01497498
0.358795166,-0.003802231,-0.002982065,0.01698275
0.363812924,-0.004390992,-0.001974453,0.01183136
0.368831635,0.001610461,0.002336832,0.01469804
0.373849869,0.002223031,-0.003374698,0.0160376
0.378867626,-0.001487736,0.00265732,0.01596504
0.383886337,-0.002587209,-0.001949355,0.01575197
0.388904095,0.002950707,0.001024608,0.01384745
0.393922329,-0.001861884,0.002838488,0.01244015
0.398940086,-0.0007058308,0.002048693,0.01627694
0.403958798,-0.003736146,0.004756465,0.01654634
0.408976555,0.0008973442,0.0007665947,0.01740212
0.413994789,0.001766291,-0.001021985,0.009535342
0.419012547,-0.004573668,0.00046542,0.01563716
0.424031258,-0.00504276,0.001229501,0.0120361
0.429049015,-0.005375128,0.0006781078,0.01489915
0.434069634,-0.001179223,0.0007531804,0.01359865
0.439085007,-0.001740502,-0.00277951,0.0134664
0.444103718,-9.353552E-05,-0.0003363166,0.01855672
0.449121475,0.002335886,-0.002073295,0.01313623
0.454139233,-0.002877714,0.001405223,0.01576447
0.459157467,0.004300081,0.004721336,0.01778038
0.464176178,0.0002858955,-0.003738178,0.01327679
0.469193936,0.001301261,-0.002714782,0.01316898
0.474211693,0.002795635,0.003642368,0.01548567
0.479229927,0.001193778,0.0003388971,0.01418798
0.484248638,-0.001319687,-0.007902236,0.01317682
0.489266396,0.002489168,0.004480355,0.0123124
0.494284153,0.0001989393,0.00164236,0.01434549
0.499302387,-0.004430724,-0.004644426,0.01701303
0.504321098,-0.001105015,-0.01086684,0.01362958
0.509338856,-0.0007516248,0.006266959,0.01335459
0.514356613,-0.0004890538,0.005234952,0.0102912
0.519374848,-0.002148343,-0.003697211,0.01373315
0.524393082,-0.00278026,0.000426509,0.01843586
0.529411316,0.003150964,-0.004458494,0.01626822
0.534429073,0.003751298,0.003056267,0.01405737
0.539447308,0.004675339,-0.0004157424,0.01377482
0.544465542,0.0007663444,0.003505142,0.01575327
0.549483776,-0.002708132,-0.001783992,0.01250099
0.554501534,-0.0005674795,0.0009201247,0.01627928
0.559519768,0.003035096,-0.00205705,0.01476825
0.564538002,-0.005427301,0.007778485,0.01602272
0.569556236,-0.002584499,0.001313503,0.01759147
0.574573994,0.0001172833,-0.0005159089,0.01154993
0.579592228,0.003809662,0.00808364,0.01772682
0.584610462,-0.004354471,-0.0009471453,0.01459185
0.589628697,-0.004779408,0.0001842648,0.009869922
0.594646454,0.003551977,0.004276785,0.01333044
0.599665165,-0.001358234,0.006399972,0.01661608
0.604682923,-0.005138306,-0.00150812,0.0150512
0.609701157,0.001771065,-0.006929369,0.008928629
0.614718914,0.00203094,0.0009666458,0.0120292
0.619737625,-0.001950921,0.00598052,0.01750242
0.624755383,0.002312624,0.0004124772,0.008890307
0.629773617,0.005070479,0.002928755,0.01402602
0.634791374,1.14846E-05,-0.001450218,0.01077042
0.639810085,0.0002836259,-0.001414877,0.01379236
0.644827843,5.887309E-05,-0.0005550955,0.0132153
0.649846077,0.001910147,0.004700009,0.01142781
0.654863835,-0.007861865,0.006364214,0.0169031
0.659882546,-0.0007824306,0.003614437,0.0148994
0.664900303,-0.0002319117,-0.002819362,0.01118805
0.669918537,-0.001742006,-0.001183692,0.01258521
0.674936295,0.002073369,0.0005740772,0.01531857
0.679955006,-0.002616144,0.001469679,0.01666267
0.684972763,0.001695476,-0.002769214,0.01561016
0.689990520,-0.00404362,-0.002443938,0.01698623
0.695008755,-0.002306616,-0.002327884,0.01362247
0.700027466,0.002270905,-0.004847405,0.01684083
0.705045223,0.004540566,-0.007065938,0.0110665
0.710062981,-1.875451E-05,-0.005508478,0.01640402
0.715081215,-0.004412863,-0.004072983,0.01228982
0.720099926,-0.004287972,-8.732511E-05,0.01254155
0.725117683,-0.001343539,0.0007326509,0.01321365
0.730135441,-0.00259915,-0.00345918,0.0150879
0.735153675,0.0006061066,-0.0007692542,0.009028821
0.740172386,-0.002712276,-0.0006600025,0.01723119
0.745190144,-0.001695313,-0.001202909,0.01951708
0.750207901,-0.001020417,-0.002127325,0.01366566
0.755226135,0.0004404476,-0.008969098,0.01328927
0.760244369,0.003006737,-0.002800101,0.01677389
0.765262604,-0.003841471,0.0006710984,0.01436752
0.770280361,-0.004371071,-0.0006601047,0.02164197
0.775299072,0.001853927,-0.00482719,0.01765153
0.780316830,0.004181233,-0.0006056759,0.009583227
0.785335064,0.0009202478,0.01078433,0.01195457
0.790352821,-0.0127294,-0.004843101,0.01559232
0.795371532,-0.00487871,-0.01533878,0.007934172
0.800389290,0.006145505,0.01965095,0.02162174
0.805407524,0.000101523,-0.003014124,0.01230933
0.810425281,6.666477E-05,0.001506601,0.009891402
0.815443993,0.0005315114,0.01147512,0.0135459
0.820461750,0.003060282,0.005020591,0.01208832
0.825479984,-0.00382552,-0.008220228,0.01808176
0.830497742,-0.004752479,-0.004957922,0.01108392
0.835516453,0.006883952,0.004645245,0.01624286
0.840534210,-0.002477607,0.01715518,0.006938744
0.845552444,0.0002530385,-0.005617951,0.01318897
0.850570202,-0.0007514679,-0.001248573,0.01591791
0.855588913,0.0004293227,0.0006028245,0.01139875
0.860606670,-0.001532986,-0.001982798,0.01428478
0.865624905,0.0006948956,0.00509817,0.01719213
0.870642662,0.002289728,-5.0287E-05,0.01485019
0.875661373,-0.0008899714,0.001154944,0.01128041
0.880679131,-0.004149464,0.001728644,0.009953464
0.885697365,-0.0005942085,-0.001007129,0.01832182
0.890715122,-0.003989082,0.001454363,0.01669318
0.895733833,-0.004640968,-0.00115648,0.01276648
0.900751591,0.005809699,-0.00154372,0.0114491
0.905769825,0.003026387,0.005226122,0.01499346
0.910787582,-0.005932562,0.001398141,0.0138185
0.915806293,-0.001593039,0.003316221,0.01419224
0.920824051,-3.28375E-05,-0.001250442,0.01541814
0.925841808,0.003092347,0.002439264,0.01544669
0.930860043,-0.0084993,-0.0002628844,0.01310299
0.935878754,-0.0009551512,-0.003173189,0.00986734
0.940896511,0.001593783,0.004649799,0.01719396
0.945914268,-0.001667732,-0.004023374,0.01082966
0.950932503,-0.00165258,-0.003127357,0.01586935
0.955951214,-0.0008957298,-0.005050757,0.0127657
0.960968971,0.001952966,0.0005341035,0.01830152
0.965986729,-0.0006646982,-0.005577054,0.0122224
0.971004963,-0.003590573,-0.001690938,0.01900449
0.976023674,0.001718179,-0.003788746,0.01293743
0.981041431,-0.002908329,-0.001785096,0.01819404
0.986059189,-0.001716416,-0.003257798,0.01482327
0.988568783,0.001195335,-0.003229105,0.01669502
0.993586540,-0.001883959,-0.0001042129,0.0132473
1.001113892,0.002015289,-0.000282177,0.01368964
1.003623009,-0.004190978,-0.002474758,0.01520281
1.008641243,-0.001670527,0.00234807,0.01372374
1.013659000,0.0001784102,-0.00238243,0.01433167
1.018676758,0.004079626,0.004055683,0.01612015
1.023695469,0.000727789,0.001029689,0.01446618
1.028717041,0.005955574,0.006164053,0.0107158
1.033731461,0.003088477,0.01957415,0.02505928
1.038749218,-0.004419469,-0.01911757,0.008466114
1.043767929,-0.0004739994,-0.005107661,0.01404637
1.048786163,0.004614021,0.01210394,0.02112006
1.053803921,0.003313485,0.004839805,0.0167816
1.058821678,-0.001670556,-0.000946024,0.01375006
1.063840389,0.002873888,-0.001136041,0.01078659
1.068858147,0.001975932,0.008236004,0.02349344
1.073879719,-0.003335166,-0.002873175,0.01222323
1.078895092,0.007212448,-5.487748E-05,0.009764667
1.083912849,0.004760667,0.01205504,0.01895389
1.088930607,-0.006368262,-0.00513231,0.01498865
1.093948841,-0.002475071,-0.01454487,0.006749622
1.098967552,0.004128512,0.007840547,0.01742025
1.103986740,-0.004212354,0.002000928,0.01270743
1.109003067,-0.00890377,-0.01882518,0.007709055
1.114021301,0.008636269,0.005657012,0.01433043
1.119040012,0.0002325987,0.008899176,0.02306476
1.124057770,-0.006392008,-0.01110707,0.00620563
1.129075527,0.006040368,0.006669875,0.01316261
1.134093761,-0.0005386472,0.006595482,0.0248717
1.139112473,-0.003141814,-0.01172371,0.007533255
1.144130230,0.006427134,0.007618713,0.01646274
1.149147987,-0.003400845,0.001282768,0.01561475
1.154166222,-0.000938524,-0.007906658,0.01263501
1.159184456,0.0004185918,0.004193655,0.01707912
1.164202690,-0.00282995,-0.000323422,0.009411734
1.169220448,-0.004455288,-0.003395301,0.01539286
1.174238682,0.0002453602,0.004056191,0.01405727
1.179256916,-5.401531E-05,0.005029855,0.01452615
1.184275150,-0.003097407,0.00272479,0.01105434
1.189292908,-0.006459522,0.005603299,0.009351647
1.194311142,0.00193353,-0.002388389,0.01403093
1.199329376,-0.002507634,0.005459233,0.0160306
1.204347611,0.003565028,0.002063711,0.01665705
1.209365368,-0.001784563,0.002647763,0.007883715
1.214383602,-0.001482995,0.003408151,0.01230516
1.219401836,0.001136702,-0.001425721,0.01469158
1.224420071,-0.0023444,-0.001715546,0.01153814
1.229437828,-0.004249868,0.004750416,0.01582613
1.234455586,0.002890546,0.002601348,0.01158373
1.239474297,-0.002587512,-0.002415455,0.02218635
1.244492531,-0.001279917,-0.001002009,0.009338884
1.249510288,-0.001531589,0.00698723,0.01627619
1.254528046,-0.0001889761,-0.0005639177,0.01449782
1.259546757,0.002009661,-0.001089499,0.007377273
1.264564991,0.0005271919,0.009367803,0.02377557
1.269582748,-0.002979937,-0.007588347,0.01177547
1.274601460,0.001718198,0.001533382,0.01428604
1.279619217,0.001611649,0.01497902,0.01544371
1.284637451,0.000657008,0.006686112,0.01322469
1.289655209,-0.005384591,-0.004883876,0.01383288
1.294672966,-0.002079827,-0.005996229,0.01418985
1.299691677,0.004438187,0.01141584,0.01853431
1.304709435,-0.001687656,0.002019573,0.01772041
1.309727669,-0.002633183,-0.01730294,0.01657053
1.314746380,0.004028332,-0.004656216,0.01864061
1.319764137,0.0001225136,0.005837447,0.01573315
1.324781895,-0.006298119,-0.01711521,0.01031879
1.329800129,0.001616382,-0.009233766,0.01275629
1.334818840,0.0006807987,0.01256153,0.02053487
1.339836598,-0.001046599,0.001949352,0.01388648
1.344854355,0.005385777,-0.002106194,0.0103297
1.349872589,-0.002184115,0.0121323,0.01978534
1.354891300,-0.007682688,-0.009660513,0.01530875
1.359909058,-0.003358903,-0.004423958,0.009349544
1.364926815,0.00577325,0.0177049,0.01481419
1.369945049,-0.001569254,0.009511393,0.02213753
1.374963760,-0.0006847071,-0.0194205,0.004246091
1.379981518,0.004657678,0.0107941,0.0181806
1.384999275,0.0001886957,0.01479593,0.01516384
1.390017510,-0.003726524,0.003250682,0.009622795
1.395035744,0.0003501223,0.001518495,0.009242809
1.400053978,0.001263466,0.004521958,0.01507293
1.405071735,-0.001278035,0.004291655,0.01777331
1.410089970,-0.002396105,0.001331427,0.015157
1.415108204,-0.003884908,0.0007952254,0.0153802
1.420126438,-0.002188799,0.001785404,0.01446243
1.425144196,-0.003411508,0.001938267,0.01286968
1.430162430,-0.005896358,-0.002488734,0.01686436
1.435180664,0.002208911,-0.005549287,0.01238851
1.440198898,-0.008533353,-0.00302758,0.01444895
1.445216656,-0.002482042,-0.004989953,0.01744662
1.450234890,0.0006861202,-0.008024609,0.01248542
1.455253124,-0.002456293,0.002384581,0.01136469
1.460271359,0.0005629691,0.001875525,0.01590662
1.465289116,-0.0007927557,0.0006739513,0.01515867
1.470306873,0.001134534,0.001615323,0.01102631
1.475325585,-0.007623485,0.001726891,0.0126953
1.480343819,-0.0001570452,0.001607835,0.01160212
1.485361576,-0.001067502,-0.002419468,0.01432716
1.490380287,0.004221661,0.006446607,0.01195419
1.495398045,-0.0002204916,0.005174643,0.01514461
1.500416279,0.002554529,0.002061637,0.01297071
1.505434036,-0.0004054056,4.813343E-05,0.01097293
1.510452747,-0.005043034,-0.001169408,0.01737817
1.515470505,-0.001722008,0.000867341,0.01035134
1.520488739,0.002778158,-0.001618941,0.01097634
1.525506497,-0.003717946,0.0009180739,0.01433345
1.530525208,0.00346749,0.0001091217,0.01505539
1.535542965,0.0009355629,0.001019132,0.01284214
1.540560722,-0.0008677626,0.001487943,0.01353431
1.545578957,-0.001091052,0.001083958,0.01422866
1.550597668,-0.001139511,0.0003592003,0.0128301
1.555615425,-0.0007231671,-0.0008465986,0.01131487
1.560633183,-0.00134329,0.002425376,0.01357596
1.565651417,-0.002124581,-0.005207635,0.01535406
1.570670128,4.474586E-05,0.001060819,0.01063022
1.575687885,-0.003107137,0.0003739262,0.01681206
1.580705643,1.755543E-05,0.0003625799,0.01546902
1.585723877,0.001480204,0.003861158,0.01522169
1.590742588,-0.0004748544,-8.167187E-05,0.01314081
1.595760346,0.0003653895,0.003340731,0.01265825
1.600778103,-0.002698052,0.001562743,0.01534886
1.605796337,-0.0002694004,0.004113199,0.01486787
1.610815048,-0.001631697,0.001208772,0.01287187
1.615832806,0.0007171608,0.001460712,0.01338573
1.620850563,-0.003060336,0.000157575,0.01317065
1.625868797,-0.002442334,0.0048698,0.01463117
1.630887032,0.002093699,0.00108821,0.01652683
1.635905266,-0.002150027,0.001045453,0.01523212
1.640923023,0.002876786,0.0008400802,0.0146698
1.645941258,-0.0006499952,0.0003654065,0.01628032
1.650959492,-0.001517353,0.001937988,0.01427063
1.655977726,0.002869437,6.60927E-05,0.01586583
1.660995484,0.0007350226,-0.006396691,0.01330606
1.666013718,-0.003930082,0.003936223,0.01233432
1.671031952,-0.0006519561,-0.002837108,0.01742513
1.676050186,-0.004388413,0.007794027,0.01494778
1.681067944,0.0005026436,-0.002534896,0.01270514
1.683577538,-0.002637127,-0.0003705795,0.01522204
1.688595295,-0.001682165,0.002422006,0.0137675
1.693613052,-0.0003565089,-0.002506751,0.01308935
1.698631763,-0.004491379,0.0003035576,0.0169609
1.703649521,-0.004043975,0.001829753,0.008138551
1.708667755,0.0002738112,0.004038376,0.01943829
1.713685512,-0.003101949,0.002675579,0.01279485
1.718707085,0.0008809464,0.00449706,0.0159568
1.723721981,0.0005601372,0.002063225,0.01028787
1.728740215,-0.00141014,-0.001624627,0.01549115
1.733757973,-0.001021482,0.001050063,0.0163963
1.738776684,0.0003363951,0.00227568,0.01714351
1.743794441,-0.0006574423,0.001490278,0.009891891
1.748812675,-0.002715539,0.001724076,0.01492129
1.753830433,-0.002228967,0.0003713432,0.0123591
1.758849144,0.002906328,0.002997688,0.01696312
1.763866901,0.0009373259,-0.002128853,0.0135597
1.768885136,-0.002129067,-0.0001265272,0.01502991
1.773902893,0.0006051161,0.0006110086,0.01527653
1.778921604,-0.0007460101,-0.0006951304,0.01088726
1.783939362,-0.00311407,-0.004066174,0.01516176
1.788957596,0.002057159,-0.005017895,0.009986346
1.793975353,-0.0008712499,-0.001948402,0.01796926
1.798994064,0.001066768,0.001430548,0.01388723
1.804011822,-0.0009346516,-0.001787829,0.0190164
1.809030056,0.001334806,-0.003692009,0.009525135
1.814048290,0.0003484762,-0.002531963,0.01704195
1.819066524,0.0005112023,0.0007420767,0.01008556
1.824084282,-0.0002514939,0.003984295,0.01815567
1.829102516,0.001514019,0.0009605408,0.01117508
1.834120750,-0.004247793,0.004172576,0.01252544
1.839138985,0.001116511,0.00212054,0.01269065
1.844156742,-0.003935797,0.004374795,0.01078439
1.849174976,0.0007287329,-0.001664574,0.01669923
1.854193211,-0.002465932,0.003391061,0.01295451
1.859211445,0.001948443,0.001043903,0.01462528
1.864229202,-0.00195893,0.001546819,0.01046802
1.869246960,0.0001514968,0.001068889,0.01539316
1.874265671,-0.0004226714,-0.001627722,0.01406064
1.879283905,-0.002278747,0.002690578,0.01717331
1.884301662,0.002168425,0.0006641676,0.01772312
1.889319420,-0.0005024062,0.005187798,0.0164561
1.894338131,-0.0006615729,-0.0006674605,0.01971998
1.899356365,-0.006471712,0.00211348,0.01231228
1.904374123,-0.0003486611,-0.0008153641,0.01545908
1.909391880,-0.0003130785,0.003241812,0.01311559
1.914410591,0.002862315,0.002063487,0.01928118
1.919428825,0.003424732,0.0001568438,0.01939062
1.924446583,-0.003939134,-0.001666729,0.01455042
1.929464340,0.001211137,-0.0008208333,0.01426374
1.934483051,-0.002370164,0.00326012,0.01086046
1.939500809,-0.004788921,0.0003375515,0.01505993
1.944519043,0.001657643,-0.001975256,0.01898599
1.949536800,-0.004433804,0.003452048,0.01588928
1.954555511,-0.0003495528,-0.004602617,0.01303933
1.959573269,-0.002561677,-0.007192737,0.01030661
1.964591503,-0.002658822,0.00434998,0.01756652
1.969609261,-0.003681506,0.001189127,0.01390615
1.974627972,-0.0002224189,-0.0009924909,0.01700793
1.979645729,-0.001602919,0.003200512,0.0162866
1.984663963,-0.004302958,-0.002309899,0.01117544
1.989681721,0.0009032828,0.001398169,0.01346011
1.994700432,-0.0003772057,0.00337103,0.01416217
1.999718189,-0.001280378,-0.002506209,0.01200011
2.004736423,-0.004761409,-0.0001373179,0.01618168
2.009754181,-0.001915972,-0.0007535159,0.02029565
2.014772892,-0.0001318781,0.002047676,0.01586193
2.019790649,0.0004302054,-0.003146136,0.0171162
2.024808884,0.002308276,0.005336134,0.01418356
2.029827118,0.00134433,0.0009428693,0.0180318
2.034845352,-0.002951041,0.004287787,0.01663855
2.039863110,-0.004449372,0.006103399,0.01067735
2.044881344,-0.007471732,0.005647548,0.01833395
2.049899578,-0.001179328,-0.0002486792,0.01569225
2.054917812,-0.000698409,0.0004038486,0.01066212
2.059935570,-0.002209147,0.002880586,0.01450402
2.064953804,0.004177418,0.0004963919,0.01219161
2.069972038,-0.001202443,5.93455E-05,0.01197588
2.074990273,0.001772868,0.003658994,0.01157919
2.080008030,0.0004895455,0.00642963,0.01108543
2.085026264,-0.00164828,0.001260185,0.01349113
2.090044498,0.0009309454,-0.0002411695,0.01213718
2.095062733,0.004496597,-0.00208525,0.02294874
2.100080490,-0.001835389,-0.0009126978,0.01189036
2.105098248,-0.003502711,0.0001385176,0.01293568
2.110116959,-0.00231841,0.004658249,0.01575243
2.115135193,-0.000504538,-0.001204099,0.01503184
2.120152950,-0.004121794,0.005064183,0.01280278
2.125170708,0.002316742,0.001098101,0.01547957
2.130189419,0.005803596,-0.002516058,0.01256931
2.135207653,3.374647E-06,-0.004175369,0.01381756
2.140225410,0.00283934,0.00407691,0.02045426
2.145243168,-0.004880241,-0.002539597,0.01353603
2.150261879,0.002463745,-0.0006657438,0.0183759
2.155280113,-0.000781958,-0.002214485,0.0132816
2.160297871,0.001125199,0.004669477,0.01533601
2.165315628,0.004208898,0.0001566501,0.01641157
2.170334339,-0.0009057359,-0.00124659,0.01313104
2.175352097,-0.005511446,0.007352799,0.01350277
2.180370331,-0.0003013187,0.001801492,0.01334154
2.185388088,0.0009126312,0.005295323,0.01007024
2.190406799,-0.002053077,-0.001607595,0.0142093
2.195424557,-0.0003222353,-0.003589335,0.01331545
2.200442791,0.0005917228,0.001010488,0.01675004
2.205460548,0.0002476068,-0.003885482,0.0110313
2.210479260,-0.0007090587,0.001242848,0.01256225
2.215497017,-0.0005816817,-0.00314068,0.0128135
2.220515251,-0.001760991,0.005309246,0.01381693
2.225533009,-0.002704428,-0.0009565328,0.009134916
2.230551720,0.003906114,-0.003173011,0.01348994
2.235569477,-0.002713353,-0.001193126,0.016494
2.240587711,-0.0005495897,0.001453125,0.01663124
2.245605946,0.001959853,0.001010862,0.01876935
2.250624180,-0.004865046,-0.001771127,0.0138874
2.255641937,-0.002501315,0.00253142,0.01205757
2.260660172,-0.001813782,-0.001599774,0.01358997
2.265677929,-0.009841952,0.0007899787,0.01085808
2.270696640,-0.001046283,-0.0004819701,0.01410209
2.275714397,0.001376142,0.001293295,0.01481726
2.280732632,-0.004312172,0.0002117773,0.01382132
2.285750866,-0.001398853,-0.003119761,0.01319687
2.290769100,0.00013118,0.00653311,0.01437177
2.295786858,-0.0009986553,0.001177509,0.01534958
2.300805092,-0.002317442,0.0002564108,0.01348076
2.305823326,0.0009511425,-0.001111865,0.01860027
2.310841560,0.002336862,-0.0004407999,0.01318541
2.315859318,-0.002305351,-0.0004293974,0.01831934
2.320877552,-3.673928E-05,0.0002427152,0.01252102
2.325895786,0.001753634,0.003613117,0.01424851
2.330914021,-0.000380253,-0.0002921261,0.01538328
2.335931778,0.002734751,-0.001058318,0.01523683
2.340949535,-0.006159496,0.001742138,0.01540983
2.345968247,0.002837152,0.001229496,0.01424109
2.350986481,-0.001342318,-0.002608477,0.0167635
2.356004238,-0.001252565,0.001736989,0.01329797
2.361021996,-0.00146087,-0.0003428026,0.01274479
2.366040707,0.0002820771,-0.001549038,0.01065389
2.368549347,0.00114716,-0.00312192,0.01266425
2.373567581,-0.0003222171,0.006762047,0.01665732
2.381094456,-0.001626057,0.0004452616,0.01476276
2.383604050,-0.002325187,-0.002845298,0.01307874
2.388621807,-0.001171837,0.004155208,0.01334886
2.393640518,-0.0005594813,0.003034733,0.01226089
2.398658276,-0.004362493,-0.003194462,0.01194593
2.403676510,0.002734312,0.001577959,0.0137381
2.408694267,-0.00179771,0.0008410905,0.01426
2.413712978,0.0001892438,-0.002001405,0.01394357
2.418730736,-0.003640202,0.0006598404,0.01979153
2.423748970,-4.990539E-05,0.002141237,0.01221958
2.428766728,-0.002774473,-0.002428516,0.009553416
2.433785439,0.0001711515,0.003080349,0.01768668
2.438803196,-0.0001184591,0.005315275,0.01947832
2.443821430,-0.00274942,0.001347619,0.01456875
2.448839188,0.001967587,0.002970392,0.01327707
2.453857899,-0.0008464674,0.001506498,0.0116323
2.458875656,-0.005162993,0.00241556,0.01018784
2.463893890,-0.0014,0.003472435,0.01775993
2.468911648,-0.003048009,0.005172612,0.01396613
2.473930359,0.001466488,0.005923686,0.01344421
2.478948116,-0.0002139802,0.003238869,0.01571024
2.483968258,0.002333708,0.003911891,0.01552926
2.488984108,-0.001413204,0.0003539554,0.01050165
2.494002819,0.00237071,5.095429E-05,0.01570546
2.499020577,-0.000297593,-0.0009514337,0.01077115
2.504038334,-0.003005287,0.0003163202,0.01065025
2.509056568,8.942932E-05,0.00291263,0.01299857
2.514075279,-0.002212963,-0.004025965,0.01373169
2.519093037,-0.0007371991,0.001962627,0.01353287
2.524110794,-0.001591693,-0.002248849,0.01521502
2.529132366,0.001000487,-0.0004847534,0.01271516
2.534147740,0.002061446,0.0004010206,0.01156163
2.539165497,0.002773324,0.003336604,0.01696226
2.544183254,-0.0008932659,0.003736266,0.01218484
2.549201489,-0.008259511,-0.002622965,0.009763232
2.554220200,-0.00168531,0.002751079,0.01531494
2.559237957,-0.004386635,0.002744972,0.01646628
2.564255715,0.0007172469,0.003159082,0.01366111
2.569273949,0.003205949,0.003129227,0.01831984
2.574292183,0.003605486,-0.001901028,0.01438605
2.579310417,0.006403944,-0.001673501,0.01730477
2.584328175,-0.003973549,-0.001583142,0.01652539
2.589346409,-0.001399048,0.00479702,0.01524817
2.594364643,0.002117605,-0.0001357596,0.01361409
2.599382877,-0.005327513,0.003247317,0.01355899
2.604400635,0.00223123,0.001339859,0.01641029
2.609419346,-0.001929438,0.00234523,0.01539017
2.614437103,-0.001541985,0.0003695318,0.01507284
2.619455338,1.352141E-05,-0.003743459,0.01622339
2.624473095,-0.004280418,-0.0008303744,0.01490065
2.629491806,-0.00158114,-0.005011575,0.01504883
2.634509564,-0.0009061706,-0.003047031,0.0117682
2.639527798,-0.0003761998,-0.003569186,0.01424694
2.644545555,0.004886872,-0.00260404,0.01179544
2.649564266,0.001263454,0.0004341817,0.01694523
2.654582024,-0.003543059,-0.0004163677,0.00820457
2.659600258,0.001970044,0.003690737,0.01862891
2.664618015,-0.006908951,-0.003546639,0.01755024
2.669636727,0.002119452,-0.005849963,0.01149786
2.674654484,-0.003009668,0.003298341,0.01562251
2.679673195,-0.003840191,0.003587305,0.01488439
2.684690476,0.0001256349,0.004188753,0.01672518
2.689709186,-0.0007808818,1.94055E-05,0.01581099
2.694726944,-0.001829136,0.002034709,0.01953465
2.699745178,-0.001522559,-0.0007409642,0.01158182
2.704762936,-0.002609043,-0.002377152,0.01393288
2.709781647,-0.002911502,0.001896221,0.01325333
2.714799404,-0.003959414,-0.001160216,0.0132355
2.719817161,0.0007533561,-0.0006909948,0.01686074
2.724835396,-0.001979598,0.001040179,0.01666289
2.729854107,-0.002212158,-0.001564109,0.009948223
2.734871864,-0.001613296,0.004958916,0.01629483
2.739889622,-0.004285433,-0.001803556,0.01245626
2.744907856,-0.001715832,0.003916192,0.01601825
2.749926567,-0.002335121,0.004617112,0.01458524
2.754944324,0.005054665,-0.002006867,0.01578853
2.759962082,-0.001031352,-0.00156255,0.01518329
2.764980316,9.964639E-05,0.002095426,0.0129575
2.769999027,0.001492761,0.001158156,0.01253317
2.775016785,-0.0004269052,-0.001542533,0.011777
2.780034542,-0.004909613,-0.000261629,0.01242139
2.785052776,0.002184802,0.002914901,0.01920698
2.790071487,-0.002325221,-0.001289023,0.01359025
2.795089245,0.00046397,-0.0005786119,0.01643336
2.800107002,0.003069743,-0.0004872065,0.01268817
2.805125236,-0.001631495,0.003656689,0.01287835
2.810143471,-0.0001817667,-0.000694789,0.01255635
2.815161705,0.003335377,0.002391165,0.01463834
2.820179462,-0.0002603745,0.003667211,0.01489847
2.825197697,-0.003380997,-0.005110683,0.01372396
2.830215931,-0.002292132,0.004469615,0.01144473
2.835234165,0.002088249,0.002262951,0.01676234
2.840251923,-0.002531268,0.002860532,0.01341218
2.845270157,0.001551019,-0.005521644,0.01428731
2.850288391,-0.0004510363,-0.001865357,0.01340228
2.855306625,-0.003022706,0.005365861,0.01365251
2.860324383,0.002862901,-0.0009304853,0.01752761
2.865343094,-0.001869798,-0.006782027,0.01387922
2.870360851,-0.0003749337,-0.003728215,0.01370522
2.875379086,-0.003641261,0.00356589,0.01476568
2.880396843,-0.001353719,0.001823855,0.01515631
2.885415554,-0.003303835,0.001600376,0.01185418
2.890433311,0.001841996,-0.004926658,0.01766168
2.895451546,-0.00207694,0.003564639,0.01721328
2.900469303,-0.003705121,0.002867204,0.01960465
2.905488014,0.003969546,0.001441167,0.01657498
2.910505772,-0.0004846915,0.005047924,0.01362502
2.915524006,0.001920428,0.002302599,0.01676261
2.920541763,-0.00239049,0.0006292437,0.01162198
2.925560474,0.001049487,0.0004817137,0.01225792
2.930578232,0.0005367477,0.004447849,0.01850843
2.935596466,-0.001667914,-0.002775758,0.0145557
2.940614223,-0.005533514,0.0006063315,0.01296326
2.945632935,0.00105218,0.004521409,0.009911366
2.950650692,-0.00129507,0.006832383,0.01308636
2.955668449,-0.001516452,0.001030144,0.01375896
2.960686684,-0.00253188,0.003722009,0.01264172
2.965705395,0.001353752,0.002344395,0.01435908
2.970723152,-0.006803138,-0.004171583,0.0112719
2.975740910,0.00280657,-0.00276728,0.01523578
2.980759144,-0.002305199,0.002578984,0.01693733
2.985777855,0.0006426643,0.001260132,0.01644247
2.990795612,0.001716784,-0.000681299,0.01895789
2.995813370,-0.001073604,0.0002175935,0.01371847
3.000831604,-0.001900996,-0.003897374,0.02163932
3.005850315,-0.001157319,0.006257476,0.01730568
3.010868073,0.001323003,0.002045925,0.0144344
3.015885830,0.0007308135,0.0009621366,0.008112996
3.020904064,-0.001941483,0.006936677,0.01544442
3.025922775,0.001639563,0.001525456,0.01389128
3.030940533,0.002437323,0.002051799,0.01083698
3.035958290,-0.003448427,0.001436617,0.01557045
3.040976524,-0.002716484,-0.0004436958,0.009872509
3.045994759,-0.008360459,0.002684465,0.01640376
3.051012993,-0.0006421786,-0.00200847,0.01712019
3.056030750,-0.002802504,0.002710095,0.01089092
3.061048985,-0.0009838613,0.001101446,0.01511623
3.063558102,-0.003244747,0.003270993,0.01724372
3.068575859,0.0006977855,-0.00116579,0.01534762
3.073594570,-0.002175325,-0.0008694367,0.01235227
3.078612804,0.003768335,0.006466622,0.01519724
3.083630562,0.001904003,0.001594908,0.01327227
